Income,Age,Workclass,Education.num,Race,Sex,Hours.per.week
Low,27,Private,10,White,Male,40
High,71,Self-emp-inc,10,White,Male,50
Low,35,Private,13,White,Male,50
Low,17,Private,6,White,NA,16
High,26,Private,9,White,Male,52
Low,NA,Private,10,White,Female,35
High,51,Private,13,White,Male,60
Low,33,Private,10,White,Male,40
High,41,Local-gov,12,Black,NA,50
High,50,Private,14,White,Male,50
Low,NA,NA,9,White,Female,40
Low,21,Private,9,Black,Female,40
High,53,Private,9,White,Male,40
High,32,Self-emp-inc,9,White,Male,40
Low,19,Private,10,White,Female,20
Low,22,Private,13,White,Female,35
High,58,Private,9,White,Male,60
High,47,Federal-gov,13,White,Male,60
High,51,Self-emp-inc,10,White,Male,45
High,42,State-gov,13,White,Male,48
Low,28,Private,13,White,Male,40
Low,29,Private,9,Asian-Pac-Islander,Female,35
High,50,Private,9,White,Male,NA
Low,22,Private,10,White,Female,30
Low,47,Self-emp-not-inc,10,White,Female,45
Low,60,Private,10,White,Female,27
High,46,NA,9,White,Female,40
High,58,Self-emp-inc,13,White,Male,60
Low,62,Private,10,White,Female,40
High,47,Private,14,White,Male,40
Low,NA,Private,9,White,Female,40
Low,41,Private,9,White,Female,40
Low,31,Private,9,White,Female,37
Low,18,Private,9,White,Female,40
Low,64,Self-emp-not-inc,9,White,Male,50
Low,51,Self-emp-not-inc,9,White,Male,65
Low,47,Self-emp-not-inc,13,White,Male,35
High,68,Private,13,White,Male,35
Low,32,Private,9,Other,Female,40
Low,39,Private,5,White,Male,43
Low,37,Private,12,White,NA,48
Low,29,Private,9,White,Female,40
Low,44,Private,9,Other,Male,40
High,46,Private,15,White,Male,40
High,40,Self-emp-not-inc,5,White,Male,40
Low,19,NA,9,Black,Male,35
Low,65,?,9,White,Male,30
High,52,Local-gov,13,White,Female,NA
High,40,Private,13,White,Male,40
Low,61,Private,5,NA,Male,40
Low,30,Private,9,White,Male,50
Low,61,NA,7,White,Male,40
High,33,Private,11,White,Male,84
High,32,Local-gov,13,White,Male,65
Low,32,Private,12,White,Female,40
High,32,Self-emp-not-inc,13,White,Male,35
Low,37,Private,9,White,Male,40
Low,53,Private,7,White,Male,45
High,51,Self-emp-inc,14,White,Male,40
Low,29,Private,11,Black,Male,45
Low,48,Private,9,White,Male,40
High,69,Private,9,White,Male,40
Low,28,Private,14,White,NA,40
High,55,Local-gov,13,White,Female,40
High,45,Private,11,White,Male,40
Low,18,Private,NA,White,Female,20
Low,60,Private,4,White,Male,40
Low,38,Private,9,White,Male,NA
Low,19,NA,10,White,Male,10
Low,18,Private,7,White,Male,25
Low,33,Private,10,White,Male,40
Low,33,Private,10,White,Female,40
Low,29,Private,14,White,Female,45
Low,37,Private,10,White,Male,45
High,50,Private,9,White,Male,50
Low,19,?,10,White,Male,10
Low,28,Private,6,White,Female,35
High,43,?,13,White,Female,7
Low,23,Private,10,White,Female,35
Low,47,Private,4,White,Male,40
Low,21,Private,10,White,Male,35
Low,19,Private,NA,White,Female,12
High,47,Local-gov,13,White,Female,50
High,36,Federal-gov,14,NA,Male,40
High,62,Self-emp-inc,NA,White,Male,60
High,65,Private,9,White,NA,40
High,46,Self-emp-not-inc,15,White,Male,45
Low,35,Private,7,White,Male,40
Low,50,Private,5,White,Male,40
Low,20,Private,10,White,Female,6
Low,17,Private,7,White,Female,16
Low,33,Private,10,White,Male,40
Low,57,NA,10,White,Female,40
Low,NA,Self-emp-not-inc,13,White,Male,NA
High,47,Self-emp-inc,13,White,Male,40
Low,NA,Self-emp-inc,14,NA,Male,35
Low,NA,Private,9,Black,Male,40
Low,27,Private,13,White,Female,43
Low,23,Private,9,White,Male,50
Low,27,NA,14,White,Female,45
Low,39,Private,11,White,Female,40
Low,25,Private,13,Black,Female,38
Low,24,Private,10,Black,Female,20
Low,23,Private,9,White,Male,NA
High,29,Private,NA,White,Female,35
Low,30,Private,13,White,Female,38
Low,NA,Private,9,White,NA,45
Low,NA,Private,6,White,Female,40
Low,18,Private,7,Black,Male,23
Low,NA,Private,11,Black,Female,35
High,38,State-gov,13,White,Male,45
Low,18,Private,8,White,Female,20
Low,41,Private,5,White,Male,NA
Low,21,Private,11,White,Female,50
High,36,State-gov,9,White,Male,48
Low,61,Private,10,White,Female,30
Low,30,NA,10,White,Male,48
High,26,Private,10,White,Male,40
High,27,Private,13,White,Female,NA
High,45,Private,9,White,Male,45
Low,47,Private,9,NA,Female,38
Low,19,Private,10,White,Female,10
Low,29,Private,9,White,Female,55
High,51,Self-emp-inc,9,NA,Male,70
Low,34,NA,12,White,Male,60
Low,42,Self-emp-not-inc,9,White,Male,45
Low,26,Private,3,Black,Male,40
Low,20,State-gov,10,White,Male,NA
High,43,Private,12,White,NA,50
Low,20,NA,10,White,Female,20
Low,27,Private,9,NA,Male,50
High,46,Federal-gov,10,White,Male,40
Low,39,Private,9,White,Male,40
Low,33,Private,10,White,Male,49
Low,42,Private,11,White,Male,32
Low,23,Private,9,White,Male,25
High,29,Private,13,White,Female,42
Low,27,Private,9,White,Male,60
Low,43,Self-emp-not-inc,9,White,NA,35
Low,23,Private,10,White,Male,40
Low,40,NA,14,White,Female,44
High,35,Local-gov,10,White,Male,NA
Low,30,Private,9,White,Male,40
Low,59,Private,7,Amer-Indian-Eskimo,Male,40
Low,65,Self-emp-not-inc,10,White,Male,40
Low,28,NA,14,NA,Male,60
Low,79,Private,13,White,Male,40
High,NA,Local-gov,14,Black,Female,35
Low,54,Private,4,White,Male,40
Low,27,Private,9,White,Male,62
High,30,Private,13,White,Male,35
Low,22,?,13,Asian-Pac-Islander,Female,15
Low,34,NA,9,White,Female,65
Low,18,Private,7,White,Male,3
High,40,NA,11,White,Female,15
Low,28,Private,5,White,Male,40
Low,18,Private,9,White,Female,40
Low,46,Private,10,White,Male,40
Low,23,Private,9,White,Female,35
Low,77,?,10,White,Male,6
High,41,Federal-gov,14,White,Male,40
High,48,Private,10,White,Male,50
Low,29,Private,13,White,Male,50
Low,41,Private,7,White,Female,NA
Low,41,Private,5,White,Male,NA
Low,34,NA,12,White,Male,55
Low,49,Self-emp-not-inc,12,White,Male,50
Low,49,Private,9,White,Male,50
Low,30,Private,9,NA,Male,40
Low,28,Private,13,White,Male,40
Low,62,State-gov,13,White,Male,40
Low,NA,Private,10,White,Male,52
Low,20,Private,10,White,Male,40
Low,61,Private,1,Asian-Pac-Islander,Male,40
Low,30,Private,13,White,Male,60
Low,29,Federal-gov,15,White,Female,55
Low,50,Private,14,White,Female,45
High,44,Federal-gov,9,White,Male,40
High,25,Private,13,White,Male,45
Low,62,Private,11,White,Female,40
Low,57,Private,10,White,Female,40
Low,35,Private,13,White,NA,45
Low,26,Private,NA,White,Female,40
Low,NA,Private,4,White,Female,40
Low,22,Private,10,White,Male,40
Low,62,Local-gov,NA,White,Female,50
Low,26,Private,9,White,Male,40
Low,26,Private,10,White,Male,20
High,44,Private,13,NA,Male,40
Low,32,Private,13,White,Male,40
Low,66,NA,13,White,Male,50
Low,24,Private,1,White,Female,30
Low,19,Private,10,White,Male,NA
High,54,Self-emp-inc,13,White,Male,50
Low,37,Private,9,White,Male,40
High,38,Private,13,White,Male,50
Low,37,Self-emp-not-inc,13,White,Male,50
Low,22,?,10,White,Male,35
Low,34,Private,10,White,Male,25
Low,35,Self-emp-not-inc,9,Amer-Indian-Eskimo,Male,15
Low,42,Federal-gov,14,White,Male,40
High,47,Federal-gov,13,White,Female,40
Low,29,Self-emp-inc,13,White,Female,80
Low,34,Private,9,White,Male,40
High,38,Self-emp-inc,NA,White,Male,70
Low,62,Self-emp-inc,9,Black,Male,40
Low,35,Private,9,White,Male,40
Low,37,Private,NA,White,Female,40
Low,47,Private,9,White,Male,NA
Low,37,Private,10,White,Male,40
Low,22,Private,11,White,Female,30
High,60,Self-emp-inc,NA,White,Male,40
Low,31,Private,10,White,Male,40
Low,74,?,6,Amer-Indian-Eskimo,Male,30
Low,63,Private,9,White,Male,40
Low,30,Private,7,White,Male,40
Low,44,?,9,Black,Male,30
High,40,Self-emp-inc,15,White,Male,40
Low,35,Self-emp-not-inc,10,White,Male,60
Low,50,Local-gov,10,White,Male,NA
Low,18,Private,10,White,Female,10
Low,33,Private,11,White,Male,40
Low,59,Self-emp-not-inc,4,White,Male,70
Low,17,Private,7,White,Male,20
High,47,Private,9,Amer-Indian-Eskimo,Male,40
Low,NA,?,10,NA,Male,50
Low,26,Private,13,White,Male,40
High,32,Local-gov,10,White,Female,40
Low,55,Private,9,White,Male,40
Low,36,NA,NA,Black,Female,40
High,54,Private,9,White,Male,40
Low,19,?,9,NA,Female,NA
High,32,Private,NA,White,NA,45
High,52,Local-gov,16,White,NA,40
Low,39,Private,9,Black,Female,28
Low,39,Federal-gov,9,NA,Female,45
High,59,Self-emp-not-inc,9,White,Male,50
Low,55,Federal-gov,13,White,Male,40
High,54,Self-emp-not-inc,9,White,Male,60
Low,31,Private,9,White,Male,40
Low,19,?,7,Black,Male,25
Low,30,NA,9,Amer-Indian-Eskimo,Female,40
Low,47,Federal-gov,13,White,Female,40
Low,31,Private,12,White,Male,NA
Low,32,Self-emp-not-inc,13,Asian-Pac-Islander,Male,47
Low,33,Private,11,Black,Female,40
Low,31,Private,9,White,Male,40
Low,32,Private,9,White,Male,40
Low,46,Private,9,White,Male,35
Low,29,Private,9,White,Female,20
Low,41,State-gov,9,Black,Male,40
High,39,Private,9,White,Male,60
High,34,Private,9,White,Female,20
Low,23,Private,13,Black,Male,24
High,53,Self-emp-inc,14,White,Male,65
Low,45,Self-emp-not-inc,9,Asian-Pac-Islander,Male,40
High,34,?,13,White,Female,10
Low,47,Private,9,White,Female,40
Low,24,?,4,White,Male,60
High,42,Private,14,NA,Female,35
Low,53,Private,10,White,Male,40
Low,38,Self-emp-inc,9,White,Male,55
Low,26,Private,9,NA,NA,70
Low,18,Private,7,White,Male,20
Low,43,Private,6,Black,Female,40
Low,26,Private,13,Black,Female,32
Low,NA,Private,13,White,Female,40
High,26,Private,11,White,NA,65
Low,21,?,10,Black,Female,20
Low,32,State-gov,NA,White,NA,38
High,48,Self-emp-inc,16,White,Male,55
High,39,Private,14,Black,Female,60
Low,58,Self-emp-inc,13,White,Male,40
Low,55,Self-emp-not-inc,4,White,NA,60
Low,40,Private,9,White,Male,55
Low,33,Private,9,White,NA,40
High,74,Self-emp-not-inc,16,White,Male,25
Low,49,Self-emp-not-inc,9,White,Male,55
High,56,Self-emp-not-inc,7,White,Female,65
High,29,Private,NA,White,Female,40
Low,25,Private,NA,NA,Male,48
Low,57,Private,8,Black,NA,40
Low,29,Private,9,White,Male,40
Low,28,Private,9,White,Male,40
High,59,Private,9,White,Male,40
High,30,Private,13,White,Male,60
Low,28,?,9,Black,Female,40
Low,19,Private,10,White,Female,20
Low,40,Private,10,Black,Female,45
Low,28,Private,10,Black,Female,40
High,48,?,13,White,Male,55
Low,20,Private,10,White,Female,10
High,58,Private,13,White,Female,35
Low,19,Private,10,Black,Male,30
Low,75,?,9,White,Female,8
Low,24,Federal-gov,NA,White,Female,30
Low,31,Private,9,White,Male,45
Low,28,Self-emp-not-inc,9,White,Male,35
Low,41,Private,NA,White,Male,45
Low,23,Federal-gov,10,White,Female,35
High,46,Private,NA,White,Male,43
Low,33,Private,8,Black,Male,40
Low,34,Private,10,White,Male,50
Low,47,Local-gov,13,White,Male,50
High,81,Private,9,White,Male,26
Low,45,Private,9,Other,Male,40
Low,35,Private,9,Asian-Pac-Islander,Male,40
High,59,Self-emp-not-inc,13,White,Female,50
High,46,Local-gov,13,White,Male,48
Low,39,Private,9,White,Male,35
Low,23,NA,10,Black,Male,40
Low,25,Private,12,White,Female,40
Low,37,Private,2,White,Male,40
High,49,Self-emp-inc,10,White,Male,50
Low,25,Private,NA,White,NA,48
High,32,Private,13,White,Male,60
Low,34,Local-gov,10,White,Male,40
High,40,Private,13,White,Male,40
Low,33,Private,9,White,Female,40
Low,78,?,4,White,Male,20
High,31,Private,13,White,Male,NA
Low,61,Private,10,White,Male,25
Low,22,Private,9,White,Male,NA
Low,29,Private,11,Asian-Pac-Islander,Male,40
Low,37,Private,9,Black,Male,40
Low,35,Private,7,White,Female,40
High,52,Self-emp-inc,14,White,Male,60
Low,37,?,9,White,Female,30
Low,18,Private,7,White,Male,20
Low,NA,Private,6,White,Male,48
High,46,Private,15,Black,Male,40
Low,25,?,7,White,Male,40
High,47,Federal-gov,13,White,Male,40
High,55,Private,13,White,Male,60
Low,32,Private,10,Other,Female,40
Low,25,Self-emp-inc,10,White,Female,50
Low,50,State-gov,9,Black,Female,40
Low,18,Private,8,Black,Male,20
Low,25,Private,5,White,Male,40
Low,23,Private,13,White,Female,40
Low,51,?,9,White,Male,40
Low,47,Self-emp-not-inc,9,White,Male,65
Low,37,Private,9,White,Male,40
High,37,Private,10,White,Female,25
Low,27,Private,3,White,Male,40
Low,19,Private,7,White,Female,25
Low,52,Local-gov,8,White,Male,40
Low,25,Self-emp-not-inc,11,White,Female,45
Low,17,?,8,Other,Female,40
Low,21,Private,9,White,Female,40
Low,41,Self-emp-not-inc,11,White,Male,60
High,55,Private,9,White,Male,40
Low,20,?,6,White,Female,40
Low,24,Private,10,White,Male,40
High,41,Federal-gov,13,White,Male,38
Low,23,NA,NA,White,Female,35
Low,33,Private,9,White,Female,40
High,29,Private,13,White,Female,45
Low,50,State-gov,10,Amer-Indian-Eskimo,Female,40
Low,37,Self-emp-inc,7,White,Male,60
High,48,Private,11,White,Male,40
Low,19,Federal-gov,10,White,Female,10
Low,40,Private,NA,White,Male,40
Low,30,Private,9,White,Female,70
Low,65,Private,7,White,Male,20
Low,44,Federal-gov,13,Black,Male,48
Low,32,Private,13,NA,Male,45
High,41,Private,10,White,Male,65
Low,28,Private,4,White,Male,55
High,44,Federal-gov,11,NA,Male,48
Low,NA,Local-gov,12,White,Female,55
Low,59,Private,9,White,Female,40
High,31,Private,14,White,Male,60
Low,34,Private,9,White,Male,40
Low,20,Private,9,White,Male,40
Low,33,Private,13,White,Male,40
High,52,Private,16,White,Male,65
Low,31,Private,NA,White,NA,44
Low,39,Private,9,White,Male,43
Low,35,Private,9,White,Male,45
Low,37,Self-emp-not-inc,9,White,Male,40
High,44,Self-emp-not-inc,15,White,Male,32
Low,28,Private,12,White,Male,65
Low,17,Private,NA,White,Female,15
Low,23,Private,13,White,Female,60
High,35,Private,9,White,Male,80
Low,19,Private,10,White,Male,20
Low,30,Private,9,White,Male,40
Low,27,Private,13,White,Female,40
Low,29,?,9,White,Male,50
High,27,Private,11,White,Male,65
High,37,Private,9,NA,Male,45
High,44,Private,11,White,Male,50
High,34,Private,13,White,Male,55
Low,43,Private,9,White,NA,40
Low,41,Private,9,NA,Male,40
Low,34,Self-emp-not-inc,NA,NA,Male,50
Low,23,Private,10,White,Male,45
Low,51,Private,9,White,Female,20
Low,24,Private,12,White,Male,40
High,38,Self-emp-not-inc,9,White,Female,24
Low,24,Private,9,Black,Male,40
High,53,Self-emp-inc,16,White,Male,40
High,33,Private,10,White,Male,56
Low,24,NA,9,White,Male,40
High,45,Private,14,Black,Male,40
Low,31,Private,7,White,Male,50
Low,38,NA,10,Black,Female,47
High,28,Private,13,White,Female,50
High,38,Private,11,White,Male,50
Low,25,Private,13,White,Male,50
Low,29,Private,10,White,Male,40
Low,29,Private,9,White,Female,50
High,48,Private,9,White,Male,50
Low,24,Private,11,Asian-Pac-Islander,Female,40
Low,31,Private,9,White,Female,30
Low,36,Private,10,White,Male,45
High,62,Private,13,White,Male,50
Low,NA,Private,13,White,Female,40
Low,NA,Private,9,White,Female,40
Low,21,Private,10,White,Female,40
Low,60,Private,5,White,Male,45
Low,41,Private,12,White,NA,40
Low,NA,NA,9,White,Male,40
High,30,Private,9,White,Male,40
Low,47,Private,10,White,Male,40
Low,50,Private,9,White,Male,40
High,41,NA,9,White,Male,55
Low,23,Private,9,White,Male,40
Low,38,?,4,White,Female,40
Low,30,Private,12,White,Male,40
Low,35,Private,9,White,Female,40
Low,25,Private,10,White,Female,35
Low,61,Private,NA,White,Male,20
Low,71,?,9,White,Male,70
Low,35,State-gov,9,White,Female,40
Low,NA,Federal-gov,9,White,Female,40
Low,38,Private,9,White,Male,40
Low,27,Self-emp-not-inc,11,White,Male,40
Low,51,Private,2,White,Female,35
Low,55,Self-emp-not-inc,12,White,Female,40
Low,45,Private,13,White,NA,55
Low,33,Private,11,Black,Female,40
Low,NA,State-gov,10,Black,Male,40
High,52,Private,16,White,Male,38
Low,46,Private,10,White,Female,17
Low,34,Private,10,White,Female,20
Low,52,State-gov,13,White,Male,40
Low,47,Private,10,White,Female,40
Low,46,Private,13,Black,Female,40
High,36,Self-emp-inc,10,White,Male,60
Low,69,?,4,White,Male,48
High,34,NA,10,White,Female,40
Low,36,Private,9,White,Male,65
Low,31,Private,9,White,Male,40
High,31,Self-emp-not-inc,9,White,Female,40
Low,38,Local-gov,13,White,Male,40
Low,57,Local-gov,10,White,Female,35
Low,24,Private,NA,White,Male,NA
Low,37,Private,9,White,Male,45
High,69,Self-emp-not-inc,10,White,Male,72
High,39,NA,14,White,Male,40
Low,38,Private,11,White,Male,40
Low,34,State-gov,9,Black,Male,40
Low,NA,Private,9,White,Female,40
Low,21,Private,10,White,Female,20
Low,61,Private,9,White,Male,40
Low,35,Private,9,White,Male,45
Low,29,Private,10,Black,Male,55
Low,18,?,6,White,Female,30
Low,NA,Local-gov,9,White,Male,45
High,42,Private,8,NA,Male,60
High,52,Private,14,White,Female,40
Low,38,Private,NA,White,Female,17
Low,NA,Self-emp-not-inc,9,White,Male,50
Low,55,Private,9,Asian-Pac-Islander,Male,40
Low,20,Private,10,White,Female,40
Low,23,Private,10,White,NA,40
Low,24,Private,12,White,Male,40
Low,NA,Private,13,White,Male,40
Low,22,Private,9,NA,Female,40
Low,22,State-gov,10,White,NA,15
Low,NA,Private,10,Black,Female,40
High,28,Private,14,White,Male,45
High,34,NA,13,White,Male,55
Low,25,Private,9,Black,Male,40
Low,48,Private,9,White,Male,50
Low,32,Local-gov,9,White,Male,43
Low,31,Private,5,Amer-Indian-Eskimo,Male,35
Low,65,?,NA,White,Female,25
Low,56,Local-gov,10,White,Female,35
Low,22,Self-emp-not-inc,NA,Amer-Indian-Eskimo,Male,NA
Low,27,Private,13,White,Male,50
Low,27,Federal-gov,9,Black,Female,40
Low,30,Local-gov,14,White,Male,45
Low,33,Private,10,White,Female,40
High,50,Private,NA,NA,Male,43
Low,19,Private,10,White,Female,22
Low,42,Private,9,White,Male,40
Low,37,Federal-gov,9,Black,Male,40
Low,26,Private,9,White,Male,40
Low,32,?,8,Black,Female,40
Low,43,Private,10,White,Female,40
Low,47,Private,NA,NA,Female,40
High,26,Private,13,White,Female,40
Low,24,Private,10,White,Female,40
Low,34,Private,7,White,Female,70
Low,33,Self-emp-not-inc,9,White,Male,45
High,35,Private,14,Asian-Pac-Islander,Female,40
High,57,Private,9,White,Male,50
Low,45,Private,9,White,Male,7
Low,42,Private,10,Black,Female,40
Low,25,Private,13,White,Male,35
High,56,Private,9,White,Male,40
Low,25,Private,9,White,Male,40
Low,23,Private,13,NA,Male,50
Low,35,Local-gov,10,White,Male,50
Low,28,Private,5,White,Male,52
High,41,Private,12,White,Male,60
Low,26,Private,9,White,Male,40
Low,37,Private,9,Black,Female,30
Low,22,Private,9,Other,Male,20
Low,30,Private,13,White,Male,40
Low,42,Private,13,White,Male,40
Low,38,Private,11,White,Female,30
Low,NA,Private,NA,White,Male,40
High,27,Private,13,White,Male,60
High,43,Federal-gov,9,White,Female,40
Low,68,NA,10,White,NA,40
Low,41,Private,9,White,Male,40
Low,25,Private,9,White,Male,40
Low,23,Private,13,White,Male,40
High,68,Private,13,White,Male,40
Low,17,Private,6,White,Male,25
Low,45,Self-emp-not-inc,13,White,Female,40
High,45,Private,11,White,Male,40
High,30,Private,10,White,Male,40
Low,49,State-gov,10,White,NA,20
High,42,Private,10,White,Male,45
Low,29,Private,9,White,Female,40
Low,21,Local-gov,10,White,Female,40
Low,20,Private,10,White,Female,19
Low,59,Private,7,Black,NA,35
Low,26,Private,6,White,Male,NA
Low,25,Private,14,White,Female,37
High,33,Private,9,White,Male,55
Low,35,Private,9,White,Female,40
High,45,Federal-gov,9,White,Male,40
Low,66,Private,10,White,Male,28
Low,67,?,NA,Black,Female,40
Low,33,Private,12,Other,Male,36
Low,38,Private,9,Other,Male,NA
Low,72,Private,9,White,Male,12
Low,21,Private,10,White,Female,12
Low,39,Private,10,NA,Male,60
High,41,Private,NA,White,Male,40
Low,22,Private,10,White,Male,12
High,NA,Self-emp-inc,10,White,Male,50
Low,24,Private,13,White,Male,32
Low,25,NA,7,White,Male,40
Low,26,Private,10,White,Male,40
Low,50,Private,9,White,Male,40
Low,23,Private,9,White,Female,40
Low,41,Private,6,White,Male,48
Low,60,Private,9,White,Male,40
Low,67,?,9,White,Female,7
Low,77,Local-gov,13,White,Male,14
Low,62,Private,10,White,Female,60
Low,22,Private,10,White,Male,35
Low,37,Private,10,White,Female,40
Low,17,Private,7,White,Male,10
High,52,Federal-gov,14,White,Female,40
Low,31,Private,9,White,Male,35
Low,23,Federal-gov,13,White,Male,40
Low,27,Self-emp-inc,9,White,Male,50
Low,38,Self-emp-inc,10,White,Female,45
Low,23,Private,NA,White,Female,40
Low,22,State-gov,10,Black,Female,40
Low,61,Self-emp-not-inc,9,White,Male,NA
Low,55,Private,3,White,Male,40
Low,23,Private,10,White,Female,40
Low,39,Private,3,Asian-Pac-Islander,Female,40
High,38,Local-gov,16,White,Male,50
Low,25,Private,10,White,Female,NA
Low,25,Private,NA,Asian-Pac-Islander,Male,44
Low,66,Private,10,White,Male,24
Low,30,Private,10,White,Female,40
Low,32,Private,9,NA,Male,40
High,NA,Private,10,White,Male,40
Low,18,Private,4,White,Male,30
Low,20,Private,7,White,Male,60
Low,NA,Private,9,Black,Male,45
Low,34,Private,14,Black,Female,40
Low,33,Private,12,White,Male,40
Low,40,Private,9,White,Male,60
High,33,Private,9,White,Male,60
Low,30,Private,9,White,NA,42
Low,41,Local-gov,1,White,Female,30
Low,20,Private,10,White,Female,NA
High,40,Self-emp-not-inc,13,White,Male,50
Low,44,Self-emp-not-inc,13,White,Male,40
