Company_Number,Company_Creation_Date,total_products,total_transactions,total_revenue,total_usage,total_accounts,churned
418835,22FEB2013:09:48:36,4,252,75267.79,2590257,34,0
418837,22FEB2013:10:26:39,1,33,186.33,2146,1,0
418838,22FEB2013:11:33:27,1,4,24.68,284,1,0
418842,22FEB2013:12:43:09,1,1,159,0,1,0
418864,24FEB2013:17:40:39,3,72,59621.75,1329411,3,1
418866,24FEB2013:18:51:32,2,26,636.95,14860,1,1
418868,24FEB2013:19:13:30,3,29,17160.4,96426,2,0
418871,24FEB2013:19:29:36,2,10,343.61,4531,1,1
418874,24FEB2013:19:44:59,2,16,1797.97,21501,1,1
418884,25FEB2013:03:07:47,1,21,328.82,1398,3,0
418889,25FEB2013:04:28:00,1,70,3560.62,33915,1,0
418891,25FEB2013:05:25:37,1,2,1.52,5,1,0
418976,25FEB2013:11:38:15,2,78,48993.52,936225,1,0
418997,25FEB2013:11:57:41,1,1,3.88,59,1,0
419080,25FEB2013:13:05:16,3,234,241959.68,4223378,2,0
419123,25FEB2013:13:49:46,1,5,81.48,156,1,1
419219,25FEB2013:16:20:17,1,42,569.38,10890,1,0
419245,25FEB2013:17:11:06,1,10,280.1,2399,1,0
419264,26FEB2013:05:23:51,1,39,4203.5,28295,1,0
419268,26FEB2013:05:49:26,1,20,108.24,1706,2,0
419273,26FEB2013:06:56:18,2,65,22775.84,269553,1,0
419274,26FEB2013:07:01:59,1,42,235,10761,1,0
419276,26FEB2013:07:14:15,2,32,2228.96,22137,3,0
419298,26FEB2013:09:44:06,1,1,21.63,377,1,0
419354,26FEB2013:18:30:22,1,35,2887.04,9084,1,0
419358,27FEB2013:03:55:34,2,145,30232.53,181894,1,0
419359,27FEB2013:03:59:29,2,24,165.6,4193,1,1
419361,27FEB2013:04:22:09,3,142,435020.4,13662389,3,0
419362,27FEB2013:04:34:29,1,57,4087.84,276851,1,0
419384,27FEB2013:13:06:04,3,59,17161.84,38207,1,1
419397,27FEB2013:14:56:40,1,2,2120,0,1,0
419417,27FEB2013:17:00:56,1,1,530,0,1,0
419843,28FEB2013:05:03:30,1,6,28.99,303,1,0
419845,28FEB2013:05:47:57,3,188,75529.88,957872,1,0
419857,28FEB2013:09:50:10,1,32,1296.68,58581,1,0
419958,01MAR2013:07:59:22,3,214,113033.21,941181,1,0
419976,01MAR2013:10:38:08,2,74,725.64,13217,1,0
419982,01MAR2013:11:14:51,2,47,20704.83,147446,1,0
419991,01MAR2013:12:29:34,1,2,16309.25,0,1,0
420007,01MAR2013:15:46:46,1,35,230.12,488,1,0
420008,01MAR2013:17:03:18,4,345,367377.86,4554649,1,0
420012,01MAR2013:19:12:18,1,12,21.86,3169,1,0
420014,01MAR2013:19:47:06,1,5,14.8,343,1,0
420037,04MAR2013:07:35:39,4,118,82604.17,565208,3,0
420052,04MAR2013:09:47:53,2,51,38803.52,0,1,0
420063,04MAR2013:12:04:27,1,15,35.75,793,1,0
420075,04MAR2013:16:04:00,3,90,4997.31,64152,4,0
420076,04MAR2013:16:14:02,1,15,104.97,648,1,0
420079,04MAR2013:16:31:49,3,150,15385.89,428594,2,0
420082,04MAR2013:17:34:11,1,1,88.01,0,1,1
420089,05MAR2013:03:50:29,3,98,17643.66,604272,1,0
420091,05MAR2013:04:18:39,2,61,1258.63,59225,1,0
420094,05MAR2013:04:24:11,3,76,8693.33,269971,1,0
420095,05MAR2013:04:26:47,2,48,4582.33,24539,1,0
420119,05MAR2013:09:30:32,2,68,1477.5,30484,1,0
420124,05MAR2013:09:43:45,3,117,16926.3,504788,2,0
420130,05MAR2013:10:20:43,8,337,202984.73,2739299,3,0
420131,05MAR2013:10:24:30,1,1,4.29,558,1,0
420133,05MAR2013:10:46:22,3,121,13674.27,395606,3,0
420135,05MAR2013:10:53:48,2,74,33226.48,579889,2,0
420138,05MAR2013:11:15:12,3,79,1074.77,14409,1,0
420142,05MAR2013:11:23:08,2,67,3983.33,82318,1,0
420145,05MAR2013:11:35:31,2,7,78.7,432,1,0
420148,05MAR2013:11:47:57,1,1,12.17,1546,1,0
420154,05MAR2013:12:21:20,1,14,313.11,7183,1,1
420190,06MAR2013:00:48:17,2,25,447.43,2636,1,0
420191,06MAR2013:00:52:23,2,74,1256.98,14399,1,0
420194,06MAR2013:01:20:53,2,50,1045.9,10958,2,0
420198,06MAR2013:03:50:07,3,12,125.83,1466,1,0
420199,06MAR2013:03:53:03,2,20,332.3,14447,2,1
420207,06MAR2013:05:23:35,2,15,685.91,3143,4,0
420219,06MAR2013:10:02:27,3,152,49753.88,667667,1,0
420240,06MAR2013:14:31:56,2,3,14.74,304,1,0
420258,06MAR2013:17:06:57,2,34,4980.81,0,1,0
420263,07MAR2013:04:02:24,1,25,195.34,712,1,0
420268,07MAR2013:05:24:35,1,2,0.06,4,1,0
420270,07MAR2013:06:02:54,3,89,15606.1,409574,1,1
420279,07MAR2013:08:06:59,1,18,86.89,2859,1,0
420280,07MAR2013:08:17:29,2,67,3823.14,11132,1,0
420284,07MAR2013:09:18:57,1,38,652.99,14123,4,0
420285,07MAR2013:09:21:28,2,73,3718.8,191633,1,0
420289,07MAR2013:10:12:30,1,2,1060,0,1,0
420290,07MAR2013:10:13:46,2,56,1551.37,4283,1,0
420340,07MAR2013:17:54:45,1,18,56.55,381,1,0
420357,08MAR2013:08:12:19,1,50,980.18,17488,1,0
420374,08MAR2013:11:06:37,2,40,15644.37,436266,2,0
420379,08MAR2013:11:29:49,2,37,146.2,4639,1,0
420405,08MAR2013:16:58:31,1,60,19698.31,57678,1,0
420413,11MAR2013:04:49:07,4,222,29773.12,883323,1,0
420418,11MAR2013:07:07:40,1,1,0.37,17,1,0
420419,11MAR2013:07:15:44,1,77,72347.84,382000,2,0
420423,11MAR2013:08:18:35,1,23,477.58,14444,1,0
420431,11MAR2013:09:31:19,1,13,35.58,386,1,1
420448,11MAR2013:12:21:01,1,4,9.51,211,1,0
420460,11MAR2013:17:08:17,1,14,207.57,4577,1,0
420488,12MAR2013:09:10:15,2,49,2198,8633,1,0
420489,12MAR2013:09:27:29,1,6,78.84,0,1,0
420510,12MAR2013:11:20:54,2,88,5363.64,192313,1,0
420512,12MAR2013:11:20:45,2,135,23252.33,407443,1,0
420528,12MAR2013:12:34:01,2,52,7206.58,79665,1,0
420602,13MAR2013:10:06:36,1,2,13.19,115,1,0
420608,13MAR2013:10:57:57,2,45,147.32,4447,1,0
420612,13MAR2013:11:32:47,5,271,119978.54,1507538,2,0
420644,13MAR2013:15:08:54,1,53,8423.68,145236,1,0
420658,13MAR2013:16:03:09,1,145,27033.84,621818,2,0
420666,14MAR2013:02:23:51,2,106,42096.76,308363,1,0
420670,14MAR2013:05:23:59,1,21,722.28,39796,16,0
420684,14MAR2013:08:11:20,2,88,48817.43,54205,1,0
420745,14MAR2013:18:32:58,1,12,60.64,8504,1,0
420752,15MAR2013:05:13:38,1,8,260.98,1634,1,0
420754,15MAR2013:06:23:48,1,30,238.53,2202,1,0
420759,15MAR2013:07:45:00,2,96,24870.09,54065,1,0
420769,15MAR2013:08:37:02,2,91,2325.34,25690,1,0
420780,15MAR2013:11:29:20,2,62,12605.9,332736,1,0
420783,15MAR2013:12:48:35,2,54,4215.8,9485,1,0
420785,15MAR2013:12:58:37,2,59,10730.98,12466,1,0
420798,15MAR2013:16:47:16,2,43,508.14,71970,1,0
420816,17MAR2013:21:18:56,2,56,12882.15,33210,1,0
420826,18MAR2013:05:35:46,2,6,20.29,203,1,0
420828,18MAR2013:05:53:25,2,144,126541.01,92470,1,0
420832,18MAR2013:07:29:45,2,73,7102.95,51987,1,0
420847,18MAR2013:12:37:07,2,60,4040.26,15066,1,0
420885,19MAR2013:02:35:54,1,65,5630.42,33155,1,0
420888,19MAR2013:04:17:13,2,44,3171.1,165678,1,0
420889,19MAR2013:04:36:26,1,6,180.11,871,1,0
420893,19MAR2013:05:06:03,3,76,7283.63,128084,1,0
420896,19MAR2013:06:03:38,2,27,2065.23,29773,1,0
420918,19MAR2013:10:20:56,4,16,0,243,1,0
420932,19MAR2013:11:37:40,1,16,0,0,1,1
420933,19MAR2013:11:39:21,1,4,29.7,357,1,1
420941,19MAR2013:12:30:33,3,140,15266.75,93425,1,0
420991,20MAR2013:05:18:33,1,1,0.83,31,1,0
421001,20MAR2013:06:34:49,1,3,13.37,280,1,0
421010,20MAR2013:07:27:42,2,22,441.1,2089,1,0
421025,20MAR2013:09:55:35,1,48,297.87,4021,1,0
421028,20MAR2013:10:09:03,1,4,0.9,123.3,2,0
421057,20MAR2013:14:48:22,2,109,13252.2,247639,1,0
421085,20MAR2013:18:10:30,2,230,43011.52,68128,1,0
421092,21MAR2013:00:59:21,2,52,929.58,3400,1,0
421094,21MAR2013:01:25:51,1,4,1543.71,0,1,0
421100,21MAR2013:02:36:32,1,33,231.46,10597,4,0
421106,21MAR2013:04:51:48,2,5,51.31,284,1,1
421107,21MAR2013:05:05:26,2,170,25896.55,1108603,2,0
421112,21MAR2013:06:44:30,1,1,1.63,0,1,0
421119,21MAR2013:08:51:22,3,158,121241.11,6157340,3,0
421124,21MAR2013:11:04:01,3,105,123803.73,2622721,1,1
421125,21MAR2013:11:07:02,2,24,2295.21,16566,1,1
421136,21MAR2013:12:39:51,2,53,2543.05,29799,1,0
421154,21MAR2013:15:13:22,3,102,34971.87,0,1,0
421196,22MAR2013:02:54:20,2,43,1622.49,739,1,0
421197,22MAR2013:03:55:20,2,50,954.74,14513,1,0
421198,22MAR2013:04:03:09,3,76,1983.6,45949,4,0
421212,22MAR2013:07:39:32,2,16,587.04,3636,1,0
421213,22MAR2013:07:53:39,1,16,47.65,627,1,0
421225,22MAR2013:09:12:43,1,34,1807.25,43285,1,0
421250,22MAR2013:11:44:58,2,47,330.53,18388,1,0
421254,22MAR2013:12:24:43,1,32,317.52,3528,1,0
421255,22MAR2013:12:37:47,2,69,5082.91,146552,1,0
421259,22MAR2013:12:45:19,2,78,6057.63,194582,2,0
421261,22MAR2013:12:48:02,2,90,8050.86,244117,1,0
421281,22MAR2013:15:53:19,1,2,26124.12,0,1,0
421282,22MAR2013:16:28:14,3,155,27533.94,770200,2,0
421288,22MAR2013:17:09:20,1,2,0.63,17,1,0
421309,25MAR2013:08:00:23,3,29,4266.28,14053,1,0
421311,25MAR2013:08:13:27,2,34,225.98,2457,1,0
421330,25MAR2013:11:15:31,3,139,31685.43,178433,1,0
421342,25MAR2013:18:00:53,2,27,224.45,725,1,0
421346,25MAR2013:18:46:43,2,3,134.21,1572,1,0
421347,25MAR2013:20:08:21,2,23,10062.25,31209,1,0
421374,26MAR2013:09:33:10,1,3,706.88,0,1,0
421393,26MAR2013:11:56:43,2,59,5068.26,3776,1,0
421400,26MAR2013:12:53:57,2,40,342.13,7078,1,0
421401,26MAR2013:13:28:38,1,4,26.17,624,1,0
421407,26MAR2013:14:02:23,1,66,1524.33,50856,1,0
421410,26MAR2013:14:55:48,1,1,1002.74,0,1,0
421430,27MAR2013:03:15:59,1,35,1468.17,0,1,0
421431,27MAR2013:04:14:26,2,59,24853.01,74188,3,0
421433,27MAR2013:05:59:29,1,42,1233.92,15188,2,0
421436,27MAR2013:06:50:46,3,293,41258.79,2488401,1,0
421449,27MAR2013:09:19:03,3,105,69544.87,1885499,1,1
421450,27MAR2013:09:20:29,3,175,125552.83,6274440,1,0
421466,27MAR2013:10:43:00,1,25,366.2,2131,1,0
421469,27MAR2013:12:01:08,1,24,0,0,1,0
421476,27MAR2013:12:01:14,1,17,109.07,0,1,0
421477,27MAR2013:12:10:52,2,27,0,7,2,0
421478,27MAR2013:12:04:58,3,95,12081.33,317810,NA,1
421481,27MAR2013:12:16:38,3,73,2481.7,89521,1,0
421482,27MAR2013:12:25:39,3,78,5483.46,84325,1,0
421483,27MAR2013:12:37:50,1,5,39.74,0,1,0
421504,27MAR2013:16:00:20,2,97,42009.54,1706992,1,0
421519,28MAR2013:04:58:04,3,99,12751.51,90596,1,0
421556,28MAR2013:13:56:42,1,28,242.04,4133,1,0
421564,28MAR2013:14:16:59,1,12,286.22,7964,1,0
421568,28MAR2013:14:23:31,1,23,1859.13,39610,1,0
421572,28MAR2013:14:32:39,1,17,346.68,7383,1,0
421579,28MAR2013:16:08:19,1,22,69.38,1917,1,0
421589,28MAR2013:17:50:01,1,7,60.57,1850,1,0
421595,29MAR2013:10:38:03,3,131,84969.58,1395609,1,0
421596,29MAR2013:10:38:44,2,76,24484.78,54008,1,0
421599,29MAR2013:13:16:37,1,6,11.94,0,1,0
421615,29MAR2013:16:55:24,1,20,57.32,1527,1,0
421702,02APR2013:07:04:30,1,9,142.46,4239,1,0
421721,02APR2013:09:55:11,1,12,141.65,4845,1,0
421738,02APR2013:11:16:45,4,180,117198.35,2886083,1,0
421740,02APR2013:11:34:07,2,54,1957.23,94100,3,0
421758,02APR2013:16:45:48,1,1,-73.98,0,1,0
421776,03APR2013:03:33:02,1,4,1657.79,0,1,0
421777,03APR2013:03:44:15,2,34,0,0,4,0
421783,03APR2013:03:55:06,3,22,0,0,2,0
421784,03APR2013:03:56:39,2,27,0,42,1,0
421786,03APR2013:04:05:06,4,48,0,140,2,0
421788,03APR2013:04:08:13,3,35,0,120,2,0
421795,03APR2013:06:29:43,7,276,163973.42,2706767,38,0
421796,03APR2013:06:51:05,1,2,32.05,881,1,0
421806,03APR2013:11:36:57,2,51,-9406.52,0,1,0
421818,03APR2013:16:48:39,1,1,6384,0,1,0
421823,04APR2013:01:45:28,1,1,470.98,0,1,0
421826,04APR2013:03:42:31,2,83,6027.31,50026,1,1
421829,04APR2013:04:22:04,1,5,43.52,277,1,0
421837,04APR2013:06:19:23,1,52,2274.29,28459,1,0
421850,04APR2013:09:58:39,1,27,903.57,11934,1,0
421851,04APR2013:10:03:54,1,2,10637.66,0,1,0
421855,04APR2013:10:23:51,1,34,339.49,7908,1,0
421871,04APR2013:11:17:24,1,4,40.81,1238,1,1
421875,04APR2013:11:23:56,3,69,1789.67,55477,1,0
421877,04APR2013:11:28:32,3,87,4660.77,104390,2,0
421882,04APR2013:12:35:12,1,71,961.54,11975,1,0
421917,04APR2013:15:44:49,1,9,10.2,1451,1,0
421928,04APR2013:17:45:51,1,113,4243.88,66173,1,0
421937,05APR2013:04:58:55,1,1,4092.07,0,1,0
421970,05APR2013:14:55:36,3,146,40879,1957863,1,0
421986,08APR2013:02:16:26,2,39,1742.4,79766,2,1
421990,08APR2013:05:48:41,1,4,21.75,209,1,0
421997,08APR2013:09:12:17,1,96,20953.36,648561,1,0
422007,08APR2013:14:19:55,2,26,109.73,2830,1,0
422011,08APR2013:14:42:36,2,88,27931.52,48069,1,0
422039,08APR2013:18:18:32,1,24,188.1,174,1,1
422054,09APR2013:09:32:34,2,165,43143.77,65625,1,0
422057,09APR2013:09:44:25,1,34,1925.02,50269,1,0
422072,09APR2013:11:08:32,3,82,14632.67,296310,1,0
422076,09APR2013:11:19:26,1,5,104.05,0,1,0
422084,09APR2013:15:27:04,1,36,2642.51,40775,1,0
422094,09APR2013:16:00:58,2,56,11449.06,114806,2,0
422105,09APR2013:17:10:00,2,125,6279.98,149144,2,0
422119,10APR2013:03:56:35,2,62,46123.72,283336,1,0
422122,10APR2013:06:30:01,2,16,19.36,887,2,0
422132,10APR2013:10:44:38,3,15,41474.56,39082,1,0
422138,10APR2013:11:41:37,1,9,52.2,985,1,0
422175,11APR2013:00:12:41,4,29,7163.23,7459,1,0
422176,11APR2013:01:56:23,1,31,399.69,2555,1,0
422185,11APR2013:07:11:10,2,151,16844.08,168471,1,0
422201,11APR2013:10:58:39,1,5,1342,0,1,0
422202,11APR2013:10:53:28,1,5,1495.53,0,1,1
422248,12APR2013:05:39:12,1,46,1027.91,22114,1,0
422250,12APR2013:06:30:53,1,6,51.54,172,1,0
422252,12APR2013:07:01:36,3,33,36374.42,55545,1,0
422254,12APR2013:08:19:05,1,41,502.15,19694,1,0
422263,12APR2013:11:07:06,3,6,93.58,215,1,0
422267,12APR2013:12:19:23,1,35,332.29,4590,1,0
422282,12APR2013:14:58:21,1,32,425.17,7544,1,0
422301,12APR2013:17:02:00,1,40,987.24,14839,1,0
422313,15APR2013:05:37:24,2,54,1116.68,29832,1,0
422314,15APR2013:06:00:38,7,192,175960.59,1347851,3,0
422337,15APR2013:11:10:19,1,69,4865.89,59814,1,0
422342,15APR2013:12:36:11,1,66,319.87,7947,1,0
422375,15APR2013:17:22:53,1,26,302.35,2406,1,0
422386,16APR2013:04:03:58,1,17,244.86,0,1,0
422387,16APR2013:04:06:49,1,2,79.2,0,1,0
422391,16APR2013:04:47:06,1,17,433.8,0,1,0
422392,16APR2013:04:51:37,3,37,341.21,1942,1,0
422407,16APR2013:06:55:34,2,20,111.24,127,1,0
422427,16APR2013:10:09:20,1,35,783.52,15309,1,0
422431,16APR2013:10:19:03,2,70,14470.67,134925,1,0
422440,16APR2013:11:20:27,1,52,482.27,25440,1,0
422485,16APR2013:15:58:23,1,50,1090.19,20966,1,0
422486,16APR2013:16:48:30,1,22,170.44,4368,1,0
422494,16APR2013:23:07:50,1,48,434.71,4063,1,1
422502,17APR2013:02:38:29,1,4,122.54,473,1,0
422509,17APR2013:04:44:08,2,14,9818.12,6231,1,0
422531,17APR2013:09:00:08,3,66,27802.06,11032,1,0
422538,17APR2013:09:37:22,1,15,251.36,1830,1,0
422543,17APR2013:10:35:38,2,20,761.46,41871,1,1
422603,18APR2013:01:43:22,2,7,41.58,188,1,1
422605,18APR2013:01:57:26,2,53,439.73,4478,1,0
422607,18APR2013:02:06:42,2,43,244.28,2309,1,0
422609,18APR2013:02:24:51,3,80,3262.67,52191,1,0
422610,18APR2013:02:34:36,2,18,252.57,2157,1,0
422612,18APR2013:04:03:46,4,154,32831.95,108231,1,0
422615,18APR2013:05:28:38,1,32,2592.99,57806,1,0
422633,18APR2013:09:51:30,1,15,96.9,1145,1,0
422640,18APR2013:11:22:40,2,127,5794.03,447948,1,0
422641,18APR2013:11:28:01,2,134,3179.71,200068,1,0
422642,18APR2013:11:32:31,3,191,24666.69,1246169,1,0
422644,18APR2013:11:36:29,1,2,1.82,152,1,0
422657,18APR2013:12:51:24,2,67,8000.55,224950,1,0
422670,18APR2013:15:57:05,2,52,657.05,10965,1,0
422682,18APR2013:16:44:24,1,17,894.55,22931,1,1
422691,19APR2013:04:03:38,1,26,1363.44,35626,1,0
422694,19APR2013:05:48:22,1,16,218.72,3256,1,0
422697,19APR2013:06:24:36,2,16,98.58,6559,1,0
422725,19APR2013:09:32:41,2,36,5767.04,59602,1,1
422826,19APR2013:15:44:59,1,26,391.84,54214,1,0
422844,22APR2013:05:05:18,2,41,11313.49,31681,1,0
422848,22APR2013:05:31:21,2,62,2811.23,33934,1,0
422850,22APR2013:07:09:44,1,94,15025.4,73252,1,0
422859,22APR2013:09:34:19,5,279,56971.18,1707816,1,0
422866,22APR2013:10:17:05,3,92,7620.14,56565,1,0
422871,22APR2013:10:56:20,1,2,12.74,302,1,0
422880,22APR2013:12:07:49,1,34,19796.86,15448,1,0
422898,23APR2013:02:19:05,1,60,7019.41,58609,1,0
422904,23APR2013:04:59:58,1,50,1754.67,188921,1,0
422911,23APR2013:07:36:51,2,2,0.5,23,1,0
422913,23APR2013:09:23:44,1,60,2646.89,12867,1,0
422925,23APR2013:11:17:05,1,58,1021.21,12992,1,0
422927,23APR2013:12:41:04,3,304,65077.69,1392338,2,0
422959,24APR2013:04:20:01,1,9,39.55,274,1,0
423015,24APR2013:16:11:43,2,82,1581.96,58422,1,0
423034,24APR2013:20:36:03,1,6,12.3,0,1,0
423036,25APR2013:01:50:33,3,80,2624.78,7591,1,0
423040,25APR2013:05:36:20,1,42,324.41,2193,1,0
423046,25APR2013:08:04:50,1,2,828.69,0,1,1
423078,25APR2013:12:13:57,1,1,-13.12,0,1,1
423079,25APR2013:12:16:08,2,79,12236.98,171453,1,0
423080,25APR2013:12:35:28,2,100,3949.44,58091,1,0
423087,25APR2013:13:02:18,1,85,16614.23,94572,1,0
423090,25APR2013:13:07:57,1,4,41.95,1446,1,1
423140,25APR2013:17:33:37,1,5,33.75,665,1,0
423161,26APR2013:09:52:45,1,46,657.01,3495,2,1
423174,26APR2013:12:32:53,1,16,168.88,3456,1,0
423252,29APR2013:02:20:45,2,3,1.6,43,1,0
423254,29APR2013:02:40:34,1,2,63.03,381,1,0
423255,29APR2013:02:54:43,2,4,211.57,1451,1,0
423256,29APR2013:03:18:43,2,8,73.11,688,1,0
423264,29APR2013:04:50:49,2,67,6230.04,48685,1,0
423279,29APR2013:08:43:50,1,30,927.69,7136,1,0
423301,29APR2013:11:06:52,3,57,5644.48,119139,2,0
423305,29APR2013:11:17:45,1,69,3738.25,58818,1,0
423311,29APR2013:12:14:50,2,28,2700.28,5733,1,0
423342,30APR2013:03:57:34,1,20,1518.06,9498,1,0
423343,30APR2013:04:49:01,1,48,4198.19,14709,1,0
423347,30APR2013:06:30:06,1,33,376.34,3469,1,0
423349,30APR2013:06:43:14,2,6,12570.67,7,1,0
423350,30APR2013:06:52:10,1,4,121.71,133,1,0
423384,30APR2013:16:45:46,2,107,16481.35,206889,1,1
423396,30APR2013:17:09:20,3,139,21121.17,232719,1,0
423425,01MAY2013:05:14:11,1,3,24.99,266,1,0
423431,01MAY2013:11:01:35,1,11,144.92,4253,1,0
423432,01MAY2013:11:03:16,1,18,271.08,7734,1,0
423433,01MAY2013:11:14:54,3,51,7878.99,105935,1,0
423435,01MAY2013:11:53:15,1,5,27.72,855,1,0
423480,01MAY2013:18:17:38,1,9,55.74,1167,1,0
423485,01MAY2013:21:08:26,1,38,5976.29,16055,1,0
423493,02MAY2013:04:17:11,1,35,1436.68,24167,1,0
423497,02MAY2013:05:27:06,1,2,7.09,114,1,0
423517,02MAY2013:09:46:41,2,59,492.4,8194,1,0
423542,02MAY2013:14:23:32,1,9,74.58,1679,1,1
423548,02MAY2013:15:15:20,1,53,958.33,7163,1,0
423552,02MAY2013:17:04:10,1,15,52.64,7370,1,0
423568,03MAY2013:05:12:23,2,65,829.48,14539,1,0
423570,03MAY2013:05:38:59,1,10,170.75,853,1,0
423592,03MAY2013:09:00:18,1,54,14949.25,77218,1,0
423659,05MAY2013:20:33:10,2,12,300.76,1023,1,0
423662,06MAY2013:02:32:27,1,2,2.89,4,1,0
423670,06MAY2013:08:55:18,2,91,5237.85,133508,1,0
423719,06MAY2013:14:50:49,1,17,37.23,0,1,0
423727,06MAY2013:15:34:47,1,9,11100,0,1,0
423747,07MAY2013:05:45:28,2,9,491.04,1186,1,0
423748,07MAY2013:05:58:00,1,40,475.15,8640,1,0
423752,07MAY2013:09:11:10,1,17,37.23,0,1,0
423753,07MAY2013:09:57:02,2,13,116.38,3963,4,0
423812,07MAY2013:16:12:51,2,60,457.55,6571,1,0
423818,07MAY2013:16:35:11,2,53,6724.45,118795,1,1
423824,07MAY2013:19:44:47,2,4,38.79,945,1,0
423831,08MAY2013:04:51:04,2,50,5383.11,99421,1,0
423850,08MAY2013:12:45:43,2,116,34670.7,670864,1,0
423870,08MAY2013:14:58:02,3,68,41444.54,533641,7,0
423898,08MAY2013:20:28:04,1,41,9852.19,338850,1,1
423904,09MAY2013:05:50:54,3,75,6534.17,27949,1,0
423960,09MAY2013:14:38:35,1,22,46.5,110,1,0
423978,09MAY2013:17:34:25,1,59,1821.48,34069,1,0
423993,10MAY2013:01:28:05,2,123,17553.84,138807,1,0
424065,10MAY2013:15:45:26,2,108,19155.35,122323,1,0
424114,13MAY2013:03:48:05,1,1,0,0,1,0
424116,13MAY2013:04:01:40,1,1,601.07,0,1,0
424117,13MAY2013:04:11:44,4,155,303929.95,7104773,1,0
424125,13MAY2013:04:41:57,1,43,4785.71,30292,1,0
424142,13MAY2013:08:07:14,1,2,828.95,0,1,0
424158,13MAY2013:09:37:15,1,21,2465.38,84976,1,0
424174,13MAY2013:11:02:27,1,48,1110.24,14262,1,0
424256,14MAY2013:02:13:06,5,163,57909.97,1598419,1,0
424261,14MAY2013:04:24:58,4,97,7984.72,164254,34,0
424263,14MAY2013:05:12:59,1,18,762.39,0,1,1
424291,14MAY2013:10:07:44,1,45,2359.22,37530,1,0
424308,14MAY2013:10:41:18,1,85,10483.12,41074,1,0
424351,14MAY2013:14:44:40,3,124,147220.91,2498609,1,0
424367,15MAY2013:00:25:35,4,172,62103.87,377078,1,0
424376,15MAY2013:05:49:04,1,11,50.86,1934,1,0
424383,15MAY2013:10:16:40,1,2,188.34,0,1,1
424384,15MAY2013:10:24:51,2,51,6371.24,57906,1,0
424390,15MAY2013:12:42:49,2,64,10241.08,324685,1,0
424415,15MAY2013:15:09:37,1,5,9.95,0,1,0
424417,15MAY2013:15:15:24,1,35,1830.96,22445,1,0
424422,15MAY2013:16:48:58,3,133,932306.32,437284,3,0
424438,16MAY2013:04:10:15,2,49,901028.87,0,1,0
424439,16MAY2013:04:11:00,1,33,666.83,8765,1,0
424440,16MAY2013:04:48:52,1,37,1598.43,4299,1,0
424451,16MAY2013:05:52:40,2,48,898.41,13921,1,0
424452,16MAY2013:06:05:01,1,4,11.02,243,1,0
424456,16MAY2013:06:51:29,1,17,398.17,0,1,0
424477,16MAY2013:10:41:55,1,6,151.18,199,1,0
424504,16MAY2013:16:38:14,1,14,167.49,1075,1,0
424535,17MAY2013:09:37:14,2,74,8461.6,121034,3,0
424563,17MAY2013:12:41:29,3,132,32415.4,246294,1,0
424582,17MAY2013:15:44:26,1,48,1314.23,22996,1,0
424620,20MAY2013:06:37:13,2,4,4325.35,4,1,0
424627,20MAY2013:10:03:25,1,16,117.4,3008,1,0
424636,20MAY2013:10:28:37,3,151,24024.13,473393,3,0
424638,20MAY2013:11:16:00,1,11,108.04,900,1,0
424641,20MAY2013:12:19:29,1,5,71.67,1787,1,1
424684,20MAY2013:13:45:35,1,11,36.89,0,1,0
424716,20MAY2013:20:37:38,1,6,60.2,651,1,0
424728,21MAY2013:06:11:24,1,41,596.86,5553,1,0
424734,21MAY2013:08:50:51,2,22,456.6,10388,2,0
424744,21MAY2013:11:36:01,3,153,35765.89,333359,1,0
424787,21MAY2013:13:28:23,1,66,7144.04,175027,1,0
424828,21MAY2013:22:01:39,1,1,148.08,617,1,0
424836,21MAY2013:22:13:59,1,1,1.56,16,1,0
424837,21MAY2013:22:15:16,1,4,217.07,1601,1,0
424838,21MAY2013:22:16:34,1,3,1.05,11,1,0
424856,21MAY2013:23:18:25,1,2,1.38,53,1,0
424895,22MAY2013:02:42:45,1,1,0.07,2,1,0
424905,22MAY2013:06:48:05,1,31,1962.55,39334,1,0
424909,22MAY2013:08:45:26,1,1,636,0,1,0
424927,22MAY2013:10:41:27,1,22,151.05,1937,1,0
424961,22MAY2013:16:51:28,4,113,199771.67,4166212,1,0
424962,22MAY2013:17:05:56,3,225,61463.36,1775098,1,0
424967,22MAY2013:19:20:48,1,20,145.45,20823,1,0
424970,22MAY2013:20:21:26,1,17,97.69,13965,1,0
424975,23MAY2013:04:34:11,1,13,110.02,1235,1,0
424988,23MAY2013:09:11:43,1,14,456.75,565,1,0
424990,23MAY2013:09:25:48,3,120,30271.2,222761,1,0
424994,23MAY2013:10:56:06,1,22,610.96,817,1,0
425024,24MAY2013:00:19:04,1,1,0,0,1,0
425027,24MAY2013:04:08:43,1,1,8.72,284,1,0
425149,28MAY2013:04:26:20,2,74,72965.99,549237,1,0
425150,28MAY2013:05:40:38,1,54,9815.33,64182,1,0
425152,28MAY2013:05:54:58,2,2,141.61,769,1,0
425159,28MAY2013:09:11:13,1,14,138.73,6412,1,0
425201,28MAY2013:16:52:35,1,102,19165.32,455435,1,0
425223,29MAY2013:09:10:03,1,10,496.95,10959,1,0
425227,29MAY2013:09:51:54,1,38,391.13,12952,1,0
425270,29MAY2013:15:51:54,2,264,171497.48,1655053,1,0
